C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,peroxide
0,0,278.98625998,2,24,7,232,40,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,1,1,0
0,0,325.986988252,3,28,7,437,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,0
0,0,281.001910044,3,26,7,456,18,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0
0,0,265.006995424,3,25,7,149,18,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0
0,0,295.976423568,3,24,6,161,7,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0
0,0,281.001910044,3,26,7,323,20,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,1,0
0,0,309.992073632,2,27,7,194,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,0
0,0,293.997159012,1,26,7,115,40,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
0,0,325.986988252,2,28,7,212,40,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
0,0,281.001910044,3,26,7,267,31,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0
0,0,281.001910044,3,26,7,369,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0
0,0,327.966252808,2,26,6,197,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0
0,0,309.992073632,2,27,7,189,35,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
0,0,325.986988252,2,28,7,179,40,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
0,0,309.992073632,2,27,7,136,26,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
0,0,295.976423568,2,24,6,128,23,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
0,0,341.981902872,3,29,7,850,40,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0
0,0,309.992073632,1,27,7,166,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
0,0,325.986988252,2,28,7,267,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
0,0,341.981902872,2,29,7,271,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
0,0,262.99134536,1,23,7,90,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
0,0,265.006995424,2,25,7,160,35,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0
1,0,232.980780676,1,19,6,23,21,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
0,0,295.976423568,1,24,6,196,40,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0
0,0,278.98625998,2,24,7,270,40,1,11,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
0,0,265.006995424,2,25,7,160,29,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0
0,0,296.996824664,3,27,7,291,16,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0
0,0,341.981902872,2,29,7,278,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0
0,0,327.966252808,2,26,6,278,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
0,0,238.99134536,2,21,5,201,40,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0
1,0,246.99643074,2,22,7,47,16,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
1,0,307.976423568,1,25,7,41,16,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
1,0,246.99643074,1,22,7,38,29,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
0,0,216.985866056,0,18,6,10,10,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
0,0,209.976029644,1,16,3,16,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0
0,0,222.99643074,2,20,5,21,3,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1,0,265.006995424,3,25,7,251,15,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0
1,0,265.006995424,3,25,7,716,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
1,0,249.012080804,2,24,7,47,3,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1,0,281.001910044,3,26,7,369,4,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
1,0,293.997159012,2,26,7,173,40,2,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
1,0,265.006995424,3,25,7,574,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
1,0,309.992073632,2,27,7,192,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0
1,0,309.992073632,2,27,7,105,2,2,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
1,0,281.001910044,3,26,7,283,2,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
1,0,325.986988252,2,28,7,283,40,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
1,0,249.012080804,2,24,7,36,3,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1,0,294.9811746,3,25,7,242,40,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0,0,315.007389348,5,30,7,1211,5,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0
0,0,297.992073632,2,26,6,461,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
1,0,281.001910044,3,26,7,235,3,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
0,0,297.992073632,2,26,6,559,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
0,0,313.986988252,2,27,6,491,40,2,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0
0,0,281.001910044,3,26,7,403,23,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,237.012080804,2,23,6,174,37,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
0,0,281.001910044,3,26,7,497,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,283.017560108,4,28,7,511,14,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0
0,0,299.012474728,4,29,7,827,31,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0
0,0,253.006995424,2,24,6,236,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0
0,0,343.997552936,3,31,7,554,40,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0
0,0,359.992467556,3,32,7,393,9,2,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0
0,0,237.012080804,2,23,6,168,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0,0,208.980780676,2,17,4,67,22,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0,0,295.976423568,1,24,6,189,40,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0
0,0,341.981902872,3,29,7,725,14,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
0,0,281.001910044,3,26,7,358,18,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,296.996824664,3,27,7,295,13,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,250.99134536,2,22,6,187,30,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,266.98625998,3,23,6,335,26,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,282.9811746,3,24,6,252,25,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,267.981508948,1,22,5,147,40,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
0,0,269.001910044,3,25,6,689,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0
1,0,281.001910044,3,26,7,315,17,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
0,0,281.001910044,3,26,7,696,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
1,0,249.012080804,2,24,7,140,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0,0,297.992073632,1,26,6,82,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0,0,296.996824664,4,27,7,506,9,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,0
0,0,269.001910044,3,25,6,160,3,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
0,0,281.001910044,3,26,7,367,24,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,341.981902872,2,29,7,248,31,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
0,0,267.022645488,3,27,7,322,18,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0
0,0,299.012474728,4,29,7,750,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0
0,0,222.99643074,2,20,5,166,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
0,0,238.99134536,3,21,5,253,34,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
0,0,254.98625998,3,22,5,214,21,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
0,0,253.006995424,3,24,6,359,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0
0,0,312.007723696,2,29,7,351,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
0,0,283.017560108,3,28,7,551,40,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0
0,0,359.992467556,4,32,7,1051,40,2,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,0
0,0,297.992073632,2,26,6,271,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
0,0,343.997552936,3,31,7,357,28,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
0,0,311.971338188,2,25,6,217,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
0,0,327.966252808,2,26,6,269,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
0,0,343.997552936,4,31,7,763,19,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,1,0
0,0,313.986988252,3,27,6,532,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
0,0,345.976817492,3,29,6,539,33,2,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0
0,0,315.007389348,5,30,7,1157,6,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0
0,0,299.012474728,4,29,7,741,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0
0,0,315.007389348,4,30,7,623,16,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0
0,0,315.007389348,4,30,7,566,4,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0
0,0,345.976817492,3,29,6,389,30,2,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0
1,0,249.012080804,2,24,7,96,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1,0,309.992073632,1,27,7,89,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1,0,234.99643074,2,21,6,123,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0,0,248.975695296,1,20,6,39,2,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1
0,0,250.99134536,2,22,6,33,6,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1
0,0,220.980780676,1,18,5,21,12,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1
0,0,311.971338188,1,25,6,41,20,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1
0,0,250.99134536,1,22,6,25,14,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1
0,0,266.98625998,2,23,6,105,19,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1
0,0,309.992073632,1,27,7,163,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1
0,0,249.012080804,1,24,7,85,28,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1
0,0,208.980780676,1,17,4,40,28,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
0,0,192.985866056,1,16,4,42,17,1,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,191.0066015,0,18,5,17,17,1,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,293.960773504,1,22,6,22,1,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,1
0,0,266.98625998,3,23,6,290,26,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1
0,0,325.986988252,2,28,7,286,40,2,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
0,0,296.996824664,3,27,7,515,38,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,0,269.001910044,3,25,6,579,37,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
0,0,282.9811746,3,24,6,264,29,1,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1
0,0,297.955688124,1,22,5,78,34,2,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
0,0,327.966252808,2,26,6,215,36,2,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1
0,0,250.99134536,2,22,6,150,28,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1
0,0,267.981508948,1,22,5,140,35,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
0,0,210.99643074,2,19,4,214,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
0,0,148.996036816,2,13,3,10,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
0,0,176.990951436,2,15,4,21,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0
0,0,192.985866056,2,16,4,62,16,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
0,0,271.976423568,3,22,4,223,30,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0
0,0,271.976423568,3,22,4,149,9,2,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
0,0,210.99643074,3,19,4,223,14,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0
0,0,287.971338188,3,23,4,306,35,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0
0,0,148.996036816,2,13,3,11,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,164.990951436,2,14,3,16,6,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,160.996036816,1,14,4,15,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0,0,179.0066015,3,17,4,58,7,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
0,0,195.00151612,3,18,4,73,11,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
0,0,267.981508948,2,22,5,100,20,2,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0
0,0,238.99134536,3,21,5,217,17,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,225.012080804,3,22,5,461,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0
0,0,225.012080804,3,22,5,143,8,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,195.00151612,3,18,4,157,20,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,164.990951436,1,14,3,34,25,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
0,0,192.985866056,1,16,4,45,30,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
0,0,295.976423568,1,24,6,171,31,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,1
0,0,269.001910044,3,25,6,425,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,0,329.981902872,2,28,6,371,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,0,209.976029644,1,16,3,34,20,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0,0,267.981508948,2,22,5,114,30,2,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
0,0,223.991679708,2,19,4,58,10,2,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
0,0,267.981508948,2,22,5,96,36,2,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,0,208.980780676,2,17,4,115,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
0,0,224.975695296,2,18,4,173,40,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,208.980780676,1,17,4,95,40,1,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,266.98625998,2,23,6,226,34,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,0,313.986988252,2,27,6,547,40,2,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,0
1,0,175.01168688,1,17,5,10,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,164.990951436,2,14,3,37,11,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,192.985866056,2,16,4,63,23,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
0,0,191.0066015,1,18,5,59,31,1,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,238.99134536,3,21,5,188,5,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,209.017166184,3,21,5,136,20,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,225.012080804,3,22,5,107,6,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,269.997159012,2,24,5,147,40,2,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,210.99643074,3,19,4,113,14,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,238.99134536,3,21,5,187,40,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
0,0,180.985866056,2,15,3,53,40,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
0,0,264.970609916,2,21,6,180,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0
0,0,281.001910044,3,26,7,314,14,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
0,0,296.996824664,3,27,7,359,19,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
0,0,266.98625998,3,23,6,286,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
0,0,282.9811746,3,24,6,286,36,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
0,0,327.966252808,2,26,6,376,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
0,0,296.996824664,3,27,7,694,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0
1,0,262.99134536,2,23,7,193,40,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
0,0,281.001910044,3,26,7,795,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
0,0,325.986988252,2,28,7,428,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
0,0,221.017166184,1,22,6,79,40,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
0,0,253.006995424,3,24,6,471,28,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0
0,0,253.006995424,3,24,6,218,35,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
0,0,281.001910044,3,26,7,358,37,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
0,0,283.017560108,4,28,7,582,39,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0
0,0,299.012474728,4,29,7,478,5,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0
0,0,222.99643074,2,20,5,125,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
0,0,266.98625998,3,23,6,233,34,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
0,0,269.001910044,3,25,6,645,40,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,1,0,0
0,0,343.997552936,4,31,7,416,8,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,0,0
0,0,283.017560108,4,28,7,498,14,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0
0,0,313.986988252,3,27,6,491,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
0,0,315.007389348,5,30,7,1293,18,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,0,0
0,0,300.991739284,4,27,6,797,12,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0
0,0,341.981902872,3,29,7,1027,40,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0
0,0,357.976817492,3,30,7,1063,40,2,15,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,1,1,0,0
0,0,281.997159012,1,25,6,130,40,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,0,297.992073632,2,26,6,323,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,0,343.997552936,3,31,7,596,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
0,0,295.976423568,1,24,6,181,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
0,0,328.002638316,3,30,7,605,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
0,0,313.986988252,3,27,6,564,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
0,0,329.981902872,3,28,6,565,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
0,0,343.997552936,3,31,7,773,40,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,0
