C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,pSat_Pa,peroxide
1,0,291.981508948,2,24,7,65,34,2,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,-4.7752172057163955,0
1,0,231.00151612,1,21,7,26,22,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,-2.683796391962862,0
1,0,246.99643074,2,22,7,53,38,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,-3.8274507927061934,0
0,0,262.99134536,2,23,7,146,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,-4.407755765592578,0
1,0,291.981508948,1,24,7,65,40,2,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,-2.6428892691424477,0
0,0,307.976423568,1,25,7,76,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,-2.997612642730877,0
1,0,262.99134536,2,23,7,130,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-3.363869011644538,0
0,0,234.99643074,1,21,6,79,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-1.8038920827928244,0
1,0,231.00151612,1,21,7,13,13,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,-1.2985563247056533,0
0,0,246.99643074,1,22,7,34,26,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,-1.7321551042417842,0
0,0,310.97608922,4,26,7,331,9,1,13,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,-4.062627782042686,0
0,0,278.98625998,2,24,7,238,21,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.4286761947497655,0
0,0,234.99643074,2,21,6,84,20,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,-1.245521135596792,0
0,0,278.98625998,3,24,7,301,23,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,1,-3.4053727553344935,0
0,0,307.976423568,1,25,7,162,38,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,-0.5549325987730966,0
0,0,294.9811746,3,25,7,462,20,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,-4.191263778937637,0
0,0,219.00151612,1,20,6,20,12,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0.1705550585212085,0
0,0,249.012080804,2,24,7,88,19,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,-3.5656517320849384,0
0,0,265.006995424,3,25,7,151,13,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,-3.556776975732364,0
0,0,293.997159012,1,26,7,63,40,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-2.0717560237230157,0
0,0,281.001910044,3,26,7,319,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-4.099112784465361,0
0,0,296.996824664,3,27,7,324,33,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-2.026432138917577,0
0,0,295.976423568,3,24,6,164,19,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,-3.2302389899181554,0
0,0,232.980780676,1,19,6,39,16,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.39234515536120407,0
0,0,278.98625998,2,24,7,232,40,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,1,1,-3.288745669300341,0
0,0,325.986988252,3,28,7,437,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,-4.506570669158388,0
0,0,281.001910044,3,26,7,456,18,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,-3.5263459192972344,0
0,0,265.006995424,3,25,7,149,18,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,-3.314287209656761,0
0,0,295.976423568,3,24,6,161,7,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,-3.6937101738154787,0
0,0,281.001910044,3,26,7,323,20,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,1,-5.995385107957648,0
0,0,309.992073632,2,27,7,194,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,-3.1685377089338576,0
0,0,293.997159012,1,26,7,115,40,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-2.2940832223952485,0
0,0,325.986988252,2,28,7,212,40,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-4.037008690153214,0
0,0,281.001910044,3,26,7,267,31,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,-5.3572819861219365,0
0,0,281.001910044,3,26,7,369,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.7841247789011647,0
0,0,327.966252808,2,26,6,197,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-1.9188399329210575,0
0,0,309.992073632,2,27,7,189,35,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-2.9000547235837315,0
0,0,325.986988252,2,28,7,179,40,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-2.4801295379742383,0
0,0,309.992073632,2,27,7,136,26,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-3.1295123448331648,0
0,0,295.976423568,2,24,6,128,23,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-2.2894478351541623,0
0,0,341.981902872,3,29,7,850,40,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,-5.0839708343567915,0
0,0,309.992073632,1,27,7,166,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-1.4775132507537763,0
0,0,325.986988252,2,28,7,267,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-3.5761603566619367,0
0,0,341.981902872,2,29,7,271,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-1.4252473466893785,0
0,0,262.99134536,1,23,7,90,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,-1.042127609444742,0
0,0,265.006995424,2,25,7,160,35,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-3.373920122120337,0
1,0,232.980780676,1,19,6,23,21,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.6823273382550012,0
0,0,295.976423568,1,24,6,196,40,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,-1.148543645296709,0
0,0,278.98625998,2,24,7,270,40,1,11,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,-4.695063773636036,0
0,0,265.006995424,2,25,7,160,29,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-1.5435740611419664,0
0,0,296.996824664,3,27,7,291,16,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-0.8873995458473494,0
0,0,341.981902872,2,29,7,278,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,-1.224851825376457,0
0,0,327.966252808,2,26,6,278,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,-1.7090847244833705,0
0,0,238.99134536,2,21,5,201,40,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,-1.9235322236163819,0
1,0,246.99643074,2,22,7,47,16,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,-3.6959601960799535,0
1,0,307.976423568,1,25,7,41,16,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,-2.1346702177624133,0
1,0,246.99643074,1,22,7,38,29,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,-2.199488286417528,0
0,0,216.985866056,0,18,6,10,10,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,-0.19694980126690947,0
0,0,209.976029644,1,16,3,16,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0.9357591037453117,0
0,0,222.99643074,2,20,5,21,3,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.30341207059674197,0
1,0,265.006995424,3,25,7,251,15,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,-2.85102396622214,0
1,0,265.006995424,3,25,7,716,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-4.585223129530825,0
1,0,249.012080804,2,24,7,47,3,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,-4.305330212680891,0
1,0,281.001910044,3,26,7,369,4,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-5.234283754429221,0
1,0,293.997159012,2,26,7,173,40,2,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-4.840679985842204,0
1,0,265.006995424,3,25,7,574,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-5.859731441168209,0
1,0,309.992073632,2,27,7,192,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,-4.008629155545018,0
1,0,309.992073632,2,27,7,105,2,2,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-4.903325973755522,0
1,0,281.001910044,3,26,7,283,2,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-5.7970443812822605,0
1,0,325.986988252,2,28,7,283,40,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-3.6529862037004937,0
1,0,249.012080804,2,24,7,36,3,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,-4.494623167501057,0
1,0,294.9811746,3,25,7,242,40,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-6.528570250719047,0
0,0,315.007389348,5,30,7,1211,5,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,-10.940461004750626,0
0,0,297.992073632,2,26,6,461,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-3.5838365350277295,0
1,0,281.001910044,3,26,7,235,3,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-4.001681019510721,0
0,0,297.992073632,2,26,6,559,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,-3.2098897905194153,0
0,0,313.986988252,2,27,6,491,40,2,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,-3.499480499691126,0
0,0,281.001910044,3,26,7,403,23,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-3.4642784951142906,0
0,0,237.012080804,2,23,6,174,37,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-2.2267397326065628,0
0,0,281.001910044,3,26,7,497,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-4.143513173318813,0
0,0,283.017560108,4,28,7,511,14,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,-5.309610705458553,0
0,0,299.012474728,4,29,7,827,31,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,-5.993875036352377,0
0,0,253.006995424,2,24,6,236,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,-2.349501084565747,0
0,0,343.997552936,3,31,7,554,40,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,-4.8003681864790195,0
0,0,359.992467556,3,32,7,393,9,2,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,-3.432149038737869,0
0,0,237.012080804,2,23,6,168,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-2.387434847603471,0
0,0,208.980780676,2,17,4,67,22,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-1.4590155250873642,0
0,0,295.976423568,1,24,6,189,40,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,-1.649879258291465,0
0,0,341.981902872,3,29,7,725,14,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,-4.570202068198708,0
0,0,281.001910044,3,26,7,358,18,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-4.7713991318363735,0
0,0,296.996824664,3,27,7,295,13,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-3.1185701110469206,0
0,0,250.99134536,2,22,6,187,30,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-0.8199124098401407,0
0,0,266.98625998,3,23,6,335,26,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-4.720274172440207,0
0,0,282.9811746,3,24,6,252,25,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-3.4931209278705215,0
0,0,267.981508948,1,22,5,147,40,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,-1.2452272303856453,0
0,0,269.001910044,3,25,6,689,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,-5.044602242138325,0
1,0,281.001910044,3,26,7,315,17,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-4.78186233735618,0
0,0,281.001910044,3,26,7,696,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-5.966010911894335,0
1,0,249.012080804,2,24,7,140,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-2.802946900777219,0
0,0,297.992073632,1,26,6,82,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-0.6129250533886039,0
0,0,296.996824664,4,27,7,506,9,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,-6.4321620230818475,0
0,0,269.001910044,3,25,6,160,3,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-2.76411321612015,0
0,0,281.001910044,3,26,7,367,24,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-4.67937767643384,0
0,0,341.981902872,2,29,7,248,31,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,-3.020230343997053,0
0,0,267.022645488,3,27,7,322,18,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,-5.4417627602826375,0
0,0,299.012474728,4,29,7,750,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,-6.132725955329192,0
0,0,222.99643074,2,20,5,166,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-1.6920084474500994,0
0,0,238.99134536,3,21,5,253,34,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-3.079459204753023,0
0,0,254.98625998,3,22,5,214,21,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,-3.0327637723553376,0
0,0,253.006995424,3,24,6,359,40,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,-5.045320946349697,0
0,0,312.007723696,2,29,7,351,40,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-3.5663309356844595,0
0,0,283.017560108,3,28,7,551,40,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,-5.052786145097349,0
0,0,359.992467556,4,32,7,1051,40,2,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,-6.864568265684854,0
0,0,297.992073632,2,26,6,271,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,-3.0482093099094403,0
0,0,343.997552936,3,31,7,357,28,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-4.673041221841321,0
0,0,311.971338188,2,25,6,217,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,-3.1502524830575904,0
0,0,327.966252808,2,26,6,269,40,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,-3.2918758643115704,0
0,0,343.997552936,4,31,7,763,19,2,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,1,-6.208114237328319,0
0,0,313.986988252,3,27,6,532,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-4.545794082090983,0
0,0,345.976817492,3,29,6,539,33,2,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,-5.435863266745651,0
0,0,315.007389348,5,30,7,1157,6,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,-9.279106394671203,0
0,0,299.012474728,4,29,7,741,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,-6.517747695955549,0
0,0,315.007389348,4,30,7,623,16,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,-6.7184696205133285,0
0,0,315.007389348,4,30,7,566,4,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,-5.964998659376508,0
0,0,345.976817492,3,29,6,389,30,2,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,-5.137953296082092,0
1,0,249.012080804,2,24,7,96,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-2.983553061650521,0
1,0,309.992073632,1,27,7,89,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-1.3084997333113906,0
1,0,234.99643074,2,21,6,123,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-2.8150018952698916,0
0,0,248.975695296,1,20,6,39,2,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,-1.1616724285175914,1
0,0,250.99134536,2,22,6,33,6,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,-0.9400737135287599,1
0,0,220.980780676,1,18,5,21,12,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0.3996737214810381,1
0,0,311.971338188,1,25,6,41,20,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,-1.5872468920942235,1
0,0,250.99134536,1,22,6,25,14,1,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,-0.23885263368812684,1
0,0,266.98625998,2,23,6,105,19,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,-2.524940835378468,1
0,0,309.992073632,1,27,7,163,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,-2.7020089320828418,1
0,0,249.012080804,1,24,7,85,28,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,-2.1197444218844663,1
0,0,208.980780676,1,17,4,40,28,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.5249151475398669,1
0,0,192.985866056,1,16,4,42,17,1,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.7592688977833288,1
0,0,191.0066015,0,18,5,17,17,1,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.39846084960822326,1
0,0,293.960773504,1,22,6,22,1,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0.17868923977558981,1
0,0,266.98625998,3,23,6,290,26,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,-4.5785611627281835,1
0,0,325.986988252,2,28,7,286,40,2,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,-4.484964854714347,1
0,0,296.996824664,3,27,7,515,38,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,-5.913135058313016,1
0,0,269.001910044,3,25,6,579,37,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-5.0927784690076665,1
0,0,282.9811746,3,24,6,264,29,1,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,-3.6065180423075653,1
0,0,297.955688124,1,22,5,78,34,2,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.28352736486169366,1
0,0,327.966252808,2,26,6,215,36,2,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,-1.709790107126787,1
0,0,250.99134536,2,22,6,150,28,1,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,-2.7517469933403693,1
0,0,267.981508948,1,22,5,140,35,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,-0.6644230707918345,1
0,0,210.99643074,2,19,4,214,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-1.8602628000104098,1
0,0,148.996036816,2,13,3,10,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1.0800128471079278,0
0,0,176.990951436,2,15,4,21,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,-1.532251596311282,0
0,0,192.985866056,2,16,4,62,16,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0.5043349118024641,0
0,0,271.976423568,3,22,4,223,30,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,-0.7465584306973483,0
0,0,271.976423568,3,22,4,149,9,2,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,-2.7909298718190683,0
0,0,210.99643074,3,19,4,223,14,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,-3.236855126917696,0
0,0,287.971338188,3,23,4,306,35,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,-1.7041916664368195,0
0,0,148.996036816,2,13,3,11,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.012959118808207602,0
0,0,164.990951436,2,14,3,16,6,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.031812271330370394,0
0,0,160.996036816,1,14,4,15,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.8088184250921242,0
0,0,179.0066015,3,17,4,58,7,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,-3.9820905957683244,0
0,0,195.00151612,3,18,4,73,11,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,-3.619544485684292,0
0,0,267.981508948,2,22,5,100,20,2,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,-0.38068988630738915,0
0,0,238.99134536,3,21,5,217,17,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-3.1360334156905547,0
0,0,225.012080804,3,22,5,461,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,-4.8923989885553905,0
0,0,225.012080804,3,22,5,143,8,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-3.7966054168830765,0
0,0,195.00151612,3,18,4,157,20,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-3.931493747136351,0
0,0,164.990951436,1,14,3,34,25,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.7013952690139201,1
0,0,192.985866056,1,16,4,45,30,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,-0.2006205608721603,1
0,0,295.976423568,1,24,6,171,31,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,-1.5467219931027765,1
0,0,269.001910044,3,25,6,425,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,-4.551654572617397,1
0,0,329.981902872,2,28,6,371,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,-1.5500438851581417,1
0,0,209.976029644,1,16,3,34,20,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1.7351436099280677,0
0,0,267.981508948,2,22,5,114,30,2,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-1.1876498547141119,0
0,0,223.991679708,2,19,4,58,10,2,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-1.7236684577476136,0
0,0,267.981508948,2,22,5,96,36,2,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,-2.7134108638980683,0
0,0,208.980780676,2,17,4,115,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,-1.7974333698682854,0
